"SiteID","SiteName","Latitude","Longitude","SpeciesID","SpeciesDesc","Kingdom","SpeciesType","PhenophaseID","PhenophaseCategory","PhenophaseDesc","Year","FirstYes","LastYes","NumLastNo","NumFirstNo","LastNo","FirstNo","TotDays","aveDays","YesDays","YesDurationGroup"
27477,"Bayou Coquille Trail",29.793816,-90.122452,309,"trumpet creeper","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,244,244,4,9,240,253,14,8,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2018,46,276,12,1,34,277,244,238,231,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",390,"Fruits","Ripe fruits",2018,256,256,3,7,253,263,11,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2018,57,276,11,1,46,277,232,226,220,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",500,"Flowers","Flowers or flower buds",2018,109,172,24,21,85,193,109,87,64,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,722,"wax myrtle","Plantae","Evergreen broadleaf",516,"Fruits","Fruits",2018,214,244,21,9,193,253,61,46,31,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,171,10,1,57,172,116,111,105,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,293,293,16,26,277,319,43,22,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,46,263,12,13,34,276,243,231,218,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,143,143,13,8,130,151,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,143,143,13,8,130,151,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,85,277,18,16,67,293,227,210,193,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,85,277,18,16,67,293,227,210,193,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,113,277,4,16,109,293,185,175,165,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,293,293,16,0,277,293,17,9,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,804,"eastern baccharis","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,256,293,12,26,244,319,76,57,38,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,85,10,24,57,109,53,36,19,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,113,293,4,26,109,319,211,196,181,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,85,235,18,5,67,240,174,163,151,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,235,319,1,21,234,340,107,96,85,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,85,319,18,21,67,340,274,255,235,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,244,319,4,21,240,340,101,89,76,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,277,293,1,26,276,319,44,31,17,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,940,"water tupelo ","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,106,293,21,26,85,319,235,212,188,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,46,67,12,18,34,85,52,37,22,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2018,151,319,8,21,143,340,198,184,169,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,253,10,3,57,256,200,194,187,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,235,244,21,9,214,253,40,25,10,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,67,10,0,57,67,11,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,235,253,21,3,214,256,43,31,19,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,85,143,18,8,67,151,85,72,59,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,106,113,21,17,85,130,46,27,8,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",502,"Flowers","Pollen release (flowers)",2018,109,113,3,17,106,130,25,15,5,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2018,151,151,8,21,143,172,30,16,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,130,319,17,21,113,340,228,209,190,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,171,10,1,57,172,116,111,105,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,235,10,5,57,240,184,177,169,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,234,234,20,1,214,235,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,256,10,7,57,263,207,199,190,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,193,256,11,7,182,263,82,73,64,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,130,151,17,20,113,171,59,41,22,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,151,151,8,20,143,171,29,15,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1045,"Chinese tallow","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,193,235,21,21,172,256,85,64,43,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1111,"painted bunting","Animalia","Bird",292,"Activity","Active individuals",2018,172,172,21,0,151,172,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1111,"painted bunting","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,141,141,5,10,136,151,16,9,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1111,"painted bunting","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,141,141,5,10,136,151,16,9,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1122,"barred owl","Animalia","Bird",292,"Activity","Active individuals",2018,143,143,2,8,141,151,11,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1122,"barred owl","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,114,141,8,10,106,151,46,37,28,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",292,"Activity","Active individuals",2018,130,165,3,7,127,172,46,41,36,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,99,165,7,7,92,172,81,74,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,99,165,7,7,92,172,81,74,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,134,134,4,2,130,136,7,4,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",457,"Activity","Insect consumption",2018,134,165,4,7,130,172,43,38,32,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1126,"Carolina wren","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,99,165,7,7,92,172,81,74,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",292,"Activity","Active individuals",2018,136,165,2,7,134,172,39,35,30,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,141,141,5,10,136,151,16,9,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,141,141,5,10,136,151,16,9,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,92,92,0,7,92,99,8,5,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",457,"Activity","Insect consumption",2018,165,165,14,7,151,172,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1230,"northern parula","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,165,165,14,7,151,172,22,12,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",292,"Activity","Active individuals",2018,99,165,7,7,92,172,81,74,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,106,165,7,7,99,172,74,67,60,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",294,"Activity","Singing individuals (birds)",2018,106,165,7,7,99,172,74,67,60,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,106,106,7,8,99,114,16,9,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1236,"hooded warbler","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,99,165,7,7,92,172,81,74,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,67,10,0,57,67,11,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,67,10,0,57,67,11,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2018,253,293,9,26,244,319,76,59,41,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,319,10,21,57,340,284,269,253,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,253,319,9,21,244,340,97,82,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1605,"sugarberry","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2018,172,263,21,13,151,276,126,109,92,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1616,"possumhaw","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2018,67,85,10,24,57,109,53,36,19,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1616,"possumhaw","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2018,67,171,10,1,57,172,116,111,105,"E. 101-200 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1616,"possumhaw","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2018,67,319,10,21,57,340,284,269,253,"F. 201+ Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1616,"possumhaw","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2018,240,240,5,4,235,244,10,6,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1616,"possumhaw","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2018,67,67,10,18,57,85,29,15,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1616,"possumhaw","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2018,67,67,10,18,57,85,29,15,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",292,"Activity","Active individuals",2018,99,165,7,7,92,172,81,74,67,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",293,"Activity","Calls or song (birds)",2018,122,141,8,10,114,151,38,29,20,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,99,151,7,8,92,159,68,61,53,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",308,"Development","Fledged young (altricial birds)",2018,159,165,8,7,151,172,22,15,7,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",310,"Activity","Fruit/seed consumption",2018,159,159,8,6,151,165,15,8,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",311,"Activity","Nut gathering",2018,159,159,8,6,151,165,15,8,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",457,"Activity","Insect consumption",2018,114,134,8,2,106,136,31,26,21,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1661,"red-bellied woodpecker","Animalia","Bird",542,"Activity","Feeding (or foraging)",2018,99,159,7,13,92,172,81,71,61,"D. 51-100 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",295,"Activity","Territorial individuals (birds)",2018,122,141,8,10,114,151,38,29,20,"B. 2-20 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",297,"Reproduction","Nest building (birds)",2018,92,92,0,7,92,99,8,5,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",298,"Reproduction","Occupied nest",2018,114,159,8,13,106,172,67,57,46,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",304,"Development","Nestlings (altricial birds)",2018,159,159,18,13,141,172,32,17,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",308,"Development","Fledged young (altricial birds)",2018,134,134,4,2,130,136,7,4,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",310,"Activity","Fruit/seed consumption",2018,136,159,2,13,134,172,39,32,24,"C. 21-50 Days"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",312,"Activity","Flower visitation",2018,130,130,3,4,127,134,8,5,1,"A. One Day"
27477,"Bayou Coquille Trail",29.793816,-90.122452,1710,"prothonotary warbler","Animalia","Bird",457,"Activity","Insect consumption",2018,136,159,2,13,134,172,39,32,24,"C. 21-50 Days"
27474,"Visitor Center Trail",29.784473,-90.114784,81,"sweetgum","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,73,73,0,14,73,87,15,8,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,81,"sweetgum","Plantae","Deciduous broadleaf",504,"Fruits","Recent fruit or seed drop",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,31,31,10,0,21,31,11,6,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,201,"common buttonbush","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,87,87,14,30,73,117,45,23,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,201,"common buttonbush","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,136,136,19,0,117,136,20,11,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,208,"white crownbeard","Plantae","Forb",390,"Fruits","Ripe fruits",2019,31,31,21,0,10,31,22,12,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,208,"white crownbeard","Plantae","Forb",504,"Fruits","Recent fruit or seed drop",2019,31,31,21,0,10,31,22,12,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,208,"white crownbeard","Plantae","Forb",516,"Fruits","Fruits",2019,31,31,21,0,10,31,22,12,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2019,21,21,0,10,21,31,11,6,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,309,"trumpet creeper","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,21,21,0,10,21,31,11,6,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2019,21,21,11,0,10,21,12,7,1,"A. One Day"
27474,"Visitor Center Trail",29.784473,-90.114784,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,31,73,21,14,10,87,78,61,43,"C. 21-50 Days"
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,3,"red maple","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,31,31,10,0,21,31,11,6,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,81,"sweetgum","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,31,31,15.5,0,15.5,31,16.5,9,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",392,"Seed cones","Unripe seed cones",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",472,"Needles","Falling needles",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",481,"Needles","Breaking needle buds (deciduous)",2019,31,31,21,0,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",490,"Pollen cones","Pollen cones (conifers)",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",491,"Seed cones","Recent cone or seed drop",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",495,"Pollen cones","Open pollen cones (conifers)",2019,21,73,11,8,10,81,72,63,53,"D. 51-100 Days"
27475,"Palmetto Trail",29.783813,-90.117561,296,"bald cypress","Plantae","Deciduous conifer",503,"Pollen cones","Pollen release (conifers)",2019,31,31,10,0,21,31,11,6,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",467,"Leaves","Increasing leaf size",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",483,"Leaves","Leaves",2019,10,10,0,21,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,305,"live oak","Plantae","Semi-evergreen broadleaf",484,"Leaves","Young leaves (tree/shrub)",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,136,136,19,0,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,309,"trumpet creeper","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,136,136,19,0,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,722,"wax myrtle","Plantae","Evergreen broadleaf",371,"Leaves","Breaking leaf buds",2019,136,136,19,0,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,804,"eastern baccharis","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,31,31,21,0,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",467,"Leaves","Increasing leaf size",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",471,"Leaves","Falling leaves",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",483,"Leaves","Leaves",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,940,"water tupelo ","Plantae","Deciduous broadleaf",498,"Leaves","Colored leaves",2019,21,21,11,10,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,31,117,21,19,10,136,127,107,87,"D. 51-100 Days"
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,117,117,0,19,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1044,"eastern poison ivy","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,136,136,19,0,117,136,20,11,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,10,10,0,21,10,31,22,12,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",390,"Fruits","Ripe fruits",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",500,"Flowers","Flowers or flower buds",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",501,"Flowers","Open flowers",2019,73,73,0,8,73,81,9,5,1,"A. One Day"
27475,"Palmetto Trail",29.783813,-90.117561,1616,"possumhaw","Plantae","Deciduous broadleaf",516,"Fruits","Fruits",2019,81,81,8,0,73,81,9,5,1,"A. One Day"
27476,"Ring Levee Trail",29.785265,-90.110191,2,"boxelder","Plantae","Deciduous broadleaf",371,"Leaves","Breaking leaf buds",2019,59,59,5,14,54,73,20,11,1,"A. One Day"
